"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]"
273,2,11524.82192039,12974.37564059,135.27707912,71301.72434314,32212.91699887,3011.18704184,32.53442288
274,2,11844.27846622,10512.26039595,168.13318058,146789.25512563,29388.90098399,2715.98332897,21.48308904
275,2,11861.70937838,22955.42376273,143.67231061,322206.86996622,32743.57207447,3775.68746767,10.1060481
276,2,12114.46209735,5453.50124272,144.2343249,133013.01884059,28342.72072001,2691.34284635,17.57634328
277,2,12211.72400933,13350.58145411,96.75063896,74862.94781138,31068.54621491,2929.65197852,16.44727873
278,2,12413.53142141,2232.42290359,148.79188046,152820.90338667,27625.94070419,2525.81012365,15.22377576
279,2,12368.45597269,25747.07349996,106.06891545,149547.48033648,31941.42373039,3097.34415577,10.24091013
280,2,12305.15517088,30513.41067313,123.57852452,138983.22842001,30733.1631497,2846.92188532,13.35508451
281,2,12504.98543841,6587.76142368,123.70995808,72314.61303856,30430.22496812,2953.47370625,26.67223308
282,2,12425.4606731,11531.92627524,115.96522591,108985.3981406,31085.73840673,3002.69253074,15.99191378
283,2,12569.31503065,29754.73815616,146.02881132,244267.9493441,30213.79451456,3073.66092634,11.18933406
284,2,13169.46531072,505.77811498,118.66707752,132065.12353349,27179.58849814,2482.76784745,11.38263444
285,2,13374.15908921,22435.28963773,133.01457626,159651.70513969,31930.92371563,2638.20280993,12.34290293
286,2,13548.41325665,15063.63650114,197.65048727,407508.88183915,29368.24115435,4733.86041026,18.39975278
287,2,13511.42087342,21612.00876005,136.13658072,99593.72330821,30710.17807568,2618.16543246,20.49612755
288,2,13849.48827068,31112.53830639,175.08636937,159554.48520553,27971.22045735,2723.79942819,21.4174299
289,2,14858.95928137,20212.57956299,133.20890275,228439.01497978,30903.4360363,3090.71496009,10.13351741
290,2,14924.62710072,24205.16349931,121.00870767,120222.1603242,30281.06260997,2475.33580859,12.91827488
291,2,15010.00859564,25930.93515719,170.38533948,140289.86759628,28854.02385152,3282.88339857,27.86545312
292,2,15097.32368723,7210.37056332,128.73460862,89096.37012139,27302.37491801,2022.72503216,15.96071381
293,2,15225.72045498,29403.84822965,198.61517489,215731.02105007,27063.48760978,2749.20732366,20.37866399
294,2,15390.49813547,3030.2530355,131.83353917,198746.81445224,26371.33831437,2468.49939988,9.12762612
295,2,15465.28398696,14827.51015283,126.73017384,406442.47966554,29030.85852063,2790.04793036,4.69288137
296,2,15574.05755461,27383.23255522,110.79906684,88813.60096517,29269.98140649,2740.30024973,16.49334071
297,2,15631.39922169,18747.76883731,156.53041528,199420.7542781,28311.69746771,2792.23160416,14.1931126
298,2,15847.25566747,11760.98763571,162.7191649,152775.77520143,26645.27118353,2478.52379847,17.70019765
299,2,15858.74165058,32308.43818696,122.40388315,107342.57101771,28372.6629185,3034.20078028,18.10590948
300,2,16204.02962276,26638.85329953,263.11024438,315300.54400135,25510.26620997,2993.22782538,26.25445364
301,2,16289.99209622,9900.93000498,137.75516983,135246.91122138,26221.89035693,2260.34065946,13.324794
302,2,16388.39577964,8602.41240101,182.2854568,104490.03912135,25795.91217747,2451.2209632,31.79297939
303,2,16677.19903376,4520.77621979,169.42638864,129724.12130884,24886.5058038,2977.38735015,27.03863185
304,2,16764.84750711,6151.63808879,134.86536249,127297.43744142,25940.40830272,3115.95544362,18.75335994
305,2,16943.45030289,18038.18182295,140.3168295,117548.95470615,28225.4977921,2831.20461637,19.86864794
306,2,17100.13371773,16729.22776662,236.23126336,342936.37722445,26324.3246574,2991.84160186,19.54200798
307,2,17135.89063359,30736.20424862,130.42159724,202239.97768216,27676.65764465,2619.44397414,9.3297412
308,2,17218.09316531,5469.27269954,128.0233545,90477.58771952,24748.48700697,2488.76420299,19.13725837
309,2,17305.72284442,19658.02519771,371.89094828,724487.26540465,24069.75424566,3596.97907631,27.16511465
310,2,17495.572639,15562.53622757,124.80192183,73658.85273122,27900.90458361,2998.04729093,27.01317442
311,2,17431.46222995,19361.57870139,211.41192154,250756.14848348,27335.86201303,3678.62128666,26.47083998
312,2,17989.94425868,2697.17659746,122.95642863,97651.12642457,24321.24425802,2820.53282316,18.65504183
313,2,17949.41521472,12400.43882899,111.51290033,97265.31217671,26470.28213307,2371.25981438,13.18643283
314,2,18493.67561678,6261.05529871,144.95398147,97500.76660167,25199.03002534,3095.16897491,27.82901513
315,2,18520.22103045,19111.59475295,154.49722233,233382.2173939,27893.98632145,2596.75261082,11.00531498
316,2,18567.39418515,28927.55846192,110.11882013,137385.00856719,27845.69086823,2378.37348366,9.15682684
317,2,18793.15770714,7850.42059871,124.0021334,176278.92986927,26309.27243275,2806.80651529,10.44836835
318,2,18791.41298007,8955.31551204,155.05627253,122225.53885238,25670.96244074,3035.44617662,24.72084972
319,2,18995.7218679,31132.47749906,157.30131775,173007.71384331,26201.72028165,2673.03948954,15.807555
320,2,19103.65971463,32057.95378784,151.81268262,168771.26504961,25316.66604819,2184.97408177,12.38848601
321,2,19331.38448186,13843.90152514,190.37658527,204079.78559445,25625.95982576,3095.47686846,22.34916185
322,2,19334.79768337,7619.08647792,88.7928138,73146.31485562,26889.29497131,2783.80347239,13.79496581
323,2,19631.73761844,28196.60559063,142.64325957,98396.37657477,26601.43009457,2725.3616853,23.5619303
324,2,19748.59631029,22110.71666197,126.52082692,253613.7797284,28523.33048865,2968.59984929,7.97186193
325,2,19857.98464189,26723.67299841,108.9706875,109568.22094206,27409.53997177,2639.20041381,12.49886985
326,2,20127.06750911,3331.33022554,107.60921738,91709.86719072,23372.56969672,2673.09472998,14.7860549
327,2,20345.08398428,16318.44519418,133.83528018,164593.62662385,25903.94535432,2107.50087298,9.67771752
328,2,20918.97621913,4717.3994543,95.624593,85510.38013574,22976.35639777,2392.59177371,11.5260535
329,2,21257.67310178,6760.50496354,112.58068513,88247.83739614,23259.68921767,2743.23519032,17.10132843
330,2,21335.74491238,28013.44161043,111.90901061,78713.47694637,25454.67765692,2896.11135636,20.02207367
331,2,21630.93326669,7798.51160505,131.7182397,97161.88267305,23082.28659504,2518.75472079,19.01025933
332,2,21667.3998984,9251.02138735,131.02333104,102162.5438688,23700.10547331,2679.27301407,19.04379361
333,2,21997.46586068,12392.51329226,129.76344772,179262.64803431,24776.89377283,3210.76762789,12.77685046
334,2,22246.0396514,1707.79579495,124.60566245,72907.64605871,21391.84943816,2641.68987015,23.97986462
335,2,22203.88610281,26689.24154892,123.14822843,68054.43416307,24781.22121323,2481.81426644,23.61993161
336,2,22327.5377853,6967.65229267,89.83316981,64272.36470892,23808.78342844,2539.1815284,14.60803272
337,2,22299.07616964,14909.53004546,129.0259318,187006.60817613,24881.27158025,2921.09711264,11.02755952
338,2,22281.19973596,16645.50719565,137.95231951,83946.84667872,24780.2078413,2076.66447705,19.77202416
339,2,22768.61431484,18491.49141642,113.61031287,185478.42419959,25867.99420299,2862.45169609,8.63459135
340,2,22911.79762062,5109.08367594,78.64770148,41182.14568442,22840.95586432,2559.49101753,18.38858497
341,2,23233.94959981,25313.32540831,134.26894269,79685.80208667,25195.5684753,2068.51766457,19.7276771
342,2,23362.17800258,4490.73175572,109.04838074,54539.87981674,21296.72829959,2826.13563218,26.91253624
343,2,23425.18031878,7325.02525818,141.91847621,344406.93244461,24329.65481226,3413.24651866,8.35412587
344,2,23465.49022217,7099.7683076,249.71542266,512750.96852517,20855.68393058,5701.19742655,27.75405436
345,2,23669.83759043,16995.99405165,116.96857218,88376.59424229,23541.37910104,2125.68811614,14.18519868
346,2,23700.78950404,31914.59943522,137.5183577,75658.46394127,22322.01116182,1927.0834539,20.23911035
347,2,23805.44231736,5504.76872313,121.61841668,86983.63822231,21670.77721425,2518.07452116,18.32693748
348,2,23901.68478813,23700.7878949,134.93533057,100390.03493199,25004.686739,2302.90016486,17.5947331
349,2,24039.70705012,15882.98413374,133.97300317,124601.85001358,22538.50427786,2358.73520393,14.32910606
350,2,24293.07389723,15049.66638698,194.26463174,222682.29226834,22735.91959494,2789.51257815,19.19337897
351,2,24707.11313867,24099.8437239,85.03074403,49208.53921374,23819.5722632,1568.12675663,10.74203499
352,2,24885.13624364,7259.60184914,134.61201674,65011.18719322,21712.99679679,1987.38059211,23.34122053
353,2,25097.25450986,22842.96024771,102.53998372,67051.3857014,23437.33682056,2175.14399357,15.10381705
354,2,25524.31649034,8318.85042168,154.87951116,85300.35953823,20597.99577706,2263.64989649,26.36065815
355,2,25576.94899021,27590.18098596,144.96021444,195970.50052185,23386.54990707,2280.74043381,10.21029292
356,2,25578.43908609,30846.7575694,134.85300812,73799.54930852,22467.72141309,2028.5803189,21.05870046
357,2,25911.2002167,22518.96147601,221.0532905,200021.18320212,21401.70134389,2232.78204165,21.97027284
358,2,26164.62253996,4133.82625508,144.90122672,81112.26358135,19375.96635246,2148.09811191,23.20449953
359,2,26467.33650396,27703.53476717,93.87996973,72911.55289048,23044.10174972,2515.50100504,13.76281477
360,2,26603.643456,3348.17321913,124.58716557,80455.00485796,19011.85138186,1922.71487832,15.81768881
361,2,26712.07469116,30307.04919045,116.42078617,100511.30427549,21524.65943064,2520.84751244,14.66362061
362,2,26822.1262435,6746.06079178,178.21706242,121558.53388341,18215.05044462,2533.77990219,27.05260195
363,2,27061.74220838,20446.57859195,127.0908417,96345.30387498,20766.99805287,2464.29632549,17.55743591
364,2,27103.85191726,24644.91262247,133.2043588,68722.87744411,22470.13510316,2506.33253757,27.30345096
365,2,27417.49306656,15110.42580156,143.75163812,84215.99828846,21025.99676515,2369.61595623,24.28676327
366,2,27684.29063423,17691.2416364,284.73649187,289312.71238489,19164.3418939,3583.22385282,39.99645266
367,2,27529.40752185,31821.32568962,116.21080274,75675.0991065,21893.13081807,2194.4898644,16.89915475
368,2,27776.16696339,24921.86857917,125.08602929,204829.71783524,22027.50006481,2517.11982633,8.19654835
369,2,27811.39846794,17569.32925674,320.28408531,395165.56980096,17734.04557176,2977.89744206,30.68718693
370,2,28120.33912292,27318.04024021,145.43758914,92509.01986053,21359.29793651,2125.18859397,20.27037465
371,2,28239.58556767,20374.81518083,179.58858148,250613.15568708,20306.22894682,2786.75519103,14.64875618
372,2,28690.44754443,6523.92057451,107.81650124,56411.95362995,18638.39100768,1772.03094811,15.99352461
373,2,28712.21483174,25635.59862028,173.78561425,113041.28925292,19847.99476437,2193.081508,23.99593362
374,2,29437.26527437,4749.44352658,130.64502072,90958.99814801,17249.9503659,2318.36618623,18.41088979
375,2,29584.59180817,26923.60944809,171.24263612,195770.99097617,20088.48426094,2616.99946078,16.07600829
376,2,29728.01982176,1881.80206686,133.27865841,205028.50883066,17197.30864121,2571.01286761,9.40314337
377,2,30047.31344661,2506.81860574,117.40238871,106304.19711459,19114.43378992,2791.25952187,15.58659816
378,2,30150.28824231,20777.93139773,120.42347225,75979.44627766,19488.12420753,1964.52932416,16.07943347
379,2,30290.29155201,23648.48076479,120.90093534,78216.47970083,19622.5976511,2016.83679145,16.15154676
380,2,30357.5553736,7371.01610243,124.89099544,64329.82199383,18590.92849676,2619.23023565,27.05888456
381,2,30901.26043506,9706.35035334,117.69222774,82647.06068258,17342.94178153,2119.79264124,15.2964597
382,2,30968.15884244,12873.13718471,118.58748327,161333.1245917,18341.79496277,1615.69690445,6.06499452
383,2,31367.94670659,5529.72558698,114.17173482,87394.57005976,17487.86304903,2156.86036434,13.92966374
384,2,31799.3539094,18795.09744795,123.74828517,238130.48776505,20185.05490072,2495.16312936,6.85356381
385,2,32063.12825648,4199.27486202,164.55072278,84837.12776379,15804.89405012,2066.85799911,27.14986064
386,2,32115.45543326,7214.27883272,98.05764854,69215.30011349,17511.14526259,1641.15653638,10.21056988
387,2,32110.58625616,21158.58892832,127.68580265,106585.62559937,19379.32848675,1974.45323092,12.83050089
388,2,32097.35001155,24700.71049916,111.42203023,86875.84168773,19326.47080288,1905.44703798,11.84902216
389,2,32059.03997446,29819.32103456,139.28437188,127597.13624754,19359.84818879,1968.10919341,12.55575723
390,2,32271.5940437,6166.066942,158.33111256,204128.13539896,17034.32715474,1787.96539834,9.08056923
391,3,502.02366336,17208.84352619,114.30565039,58543.70799455,35022.02154438,2689.88856362,25.97761936
392,3,582.54103463,5981.27482616,100.58030925,55853.79614774,33346.25355881,3004.84047966,24.20004852
393,3,572.89579337,19881.48799498,94.88495676,72977.08194998,35366.99678812,3043.94609331,16.94569312
394,3,618.27613155,24957.10483021,96.8719527,56926.64084725,34715.49112667,2945.72377527,21.79327262
395,3,1096.07022578,3416.75735695,166.49881111,150544.48730089,31194.05156451,2144.0884197,16.2353396
396,3,1108.31480319,6323.21947016,123.70157079,101613.90488865,33373.23674767,2720.32428146,17.48415462
397,3,1166.98715629,545.28446103,123.62252191,86403.95590417,31408.70583601,2546.54340652,19.22556727
398,3,1200.99868685,7216.42793796,122.34720522,84143.56104321,33958.64138316,2967.65746989,22.57050415
399,3,1327.90071434,12482.4597697,129.93211893,96613.05445713,34212.79151335,2610.2498483,19.31753809
400,3,1400.4277412,13970.19812248,241.15026761,289721.26463598,32847.6494756,4017.8879404,32.33361891
401,3,1289.57675355,31935.58345099,137.44248887,165649.41457228,33368.43005423,2642.62699406,12.66448281
402,3,1398.00741018,14073.46862447,217.47378051,219140.01123823,34591.27077981,3849.40743584,33.48337972
403,3,1616.80796144,16925.44443572,126.94625818,82495.58574223,35711.87407422,3359.6756624,27.88920123
404,3,1615.5542172,29497.6756972,155.70447388,151097.46560793,31570.98282395,3245.69053767,21.55219333
405,3,1730.90308205,30628.03419011,102.34996039,98258.0798665,32778.57689739,2559.37724514,12.08828398
406,3,1894.51025019,20359.67688557,99.78394936,92898.29690403,33324.29252875,2762.56888076,13.19485439
407,3,2030.50238952,13132.145154,122.34817898,85339.09841946,35415.96048303,2861.72852539,21.46089832
408,3,2256.04447222,14267.7051352,122.14029336,72520.44297355,34565.99753742,2653.62932347,23.34492878
409,3,2315.7384317,11391.81254923,21.80246957,37017.33628137,35404.15925086,3364.15491551,6.55825344
410,3,2299.65557763,12617.44513221,105.13586461,59555.69350904,34747.86112696,3264.8640279,26.67122765
411,3,2562.74137966,10966.94278251,247.6607665,199146.12180747,32062.54415679,3308.37721358,40.8036497
412,3,2636.69199159,18140.98493839,122.17334218,90232.99068457,34320.69497784,3008.49579579,21.28174025
413,3,2748.00050387,1806.10260176,135.12571396,293747.80237823,31683.66088982,3399.9863592,8.90264663
414,3,2766.0455863,21811.66443852,99.56887009,63699.29959413,35174.79804864,3366.37155848,23.35283574
415,3,3279.37650572,22003.25468804,102.79779618,80226.17285775,34974.47303313,3094.31409117,18.03297337
416,3,3556.05228869,20223.39009735,141.72292876,156495.76390619,33877.2253313,2534.43721382,13.61460594
417,3,3832.10524326,18817.78266399,177.97511374,126375.92863586,33702.53194579,3337.36647539,34.18052592
418,3,3828.14850009,19021.63476466,267.96886165,269629.80608061,31896.53129908,3592.31413795,38.18863243
419,3,4140.68635982,16554.8233833,64.42389547,43574.45222551,36168.73299106,3050.86757187,15.13256827
420,3,4165.96803418,21670.47185579,118.45312295,58230.89075591,34546.86078349,2891.81068223,29.95414736
421,3,4099.7257932,23659.82360755,136.19413572,218445.59446963,34050.4947399,3282.82314737,11.72795505
422,3,4204.43511391,31000.48927057,206.47395316,169348.12631124,30783.67525728,2790.83740873,28.40565676
423,3,4247.16392952,17462.8536597,123.47236759,170095.78907779,35758.19534974,3357.83484827,12.84945002
424,3,4490.54285957,3202.64938199,22.95173805,30574.59908719,32015.51459838,2486.59782551,6.03577169
425,3,4642.9806929,20797.87914583,114.95283643,97529.96984846,33322.64110246,2979.67411604,17.45279112
426,3,4902.96703146,9292.11012701,121.37082,117453.77587399,31985.3791291,2877.31806612,15.45138173
427,3,5129.98781251,1050.43075433,109.84280032,84226.83163656,29895.41273479,2497.14551996,15.60440638
428,3,5482.28823363,6235.40546103,117.43182458,91766.818871,31943.83530071,2944.85938858,19.05590906
429,3,5594.41024766,20745.09154721,109.10372533,211253.71711894,35196.8157821,3741.59916516,9.21030953
430,3,5850.23628254,18727.23163708,126.75002468,86705.56259141,33565.08663299,3016.28939638,23.75680008
